DATE,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,GRC,HKG,IRL,ISR,ITA,JPN,NLD,NOR,NZL,PRT,SGP,SWE,USA
35390.00,0.01,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00
35391.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.02,0.01
35394.00,0.00,-0.01,-0.01,0.00,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,0.01,0.00,0.00,-0.01,-0.01,0.00,-0.01,0.00,-0.01,0.00,0.00,0.01
35395.00,-0.01,-0.01,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,0.01,0.00,0.00,-0.01,0.00,0.00,-0.01,0.00,-0.01,0.00,-0.01,0.00
35396.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,-0.01,-0.01,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,-0.01,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00
35397.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.01,-0.01,0.00,0.00,0.00,0.00,-0.01,0.01,0.00
35398.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,-0.01,0.01,0.01,0.00,0.00,-0.01,0.01,0.00
35401.00,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,-0.01,-0.01,0.01,0.01,0.00,0.01,0.00,0.00
35402.00,-0.02,-0.01,-0.01,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00,-0.01,-0.02,0.00,-0.01,0.01,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01
35403.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,-0.01,0.01,-0.01,0.00,-0.01,-0.01,0.02,0.00,0.01,-0.01,0.00
35404.00,0.00,0.01,0.01,-0.02,0.00,0.02,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.01,-0.01,0.01,0.00,0.00,0.00
35405.00,-0.03,-0.01,0.00,-0.01,-0.01,-0.02,-0.01,0.00,0.00,-0.01,-0.01,0.00,-0.03,-0.01,0.00,-0.01,-0.02,-0.01,-0.01,-0.02,0.00,-0.01,-0.01,-0.01
35408.00,0.02,0.00,0.00,0.02,-0.01,0.01,0.00,0.00,-0.01,0.00,0.01,-0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01
35409.00,0.01,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.00,0.01,0.01,0.02,0.01,0.01,0.00,0.01,0.00,0.01,-0.01,0.00,0.01,0.01,0.00
35410.00,-0.01,0.00,0.00,-0.03,0.00,-0.01,0.00,-0.01,-0.02,-0.01,-0.01,0.01,-0.01,-0.01,0.00,-0.01,-0.01,-0.01,-0.01,0.00,0.01,-0.01,-0.01,-0.01
35411.00,-0.01,-0.01,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01
35412.00,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.00,-0.02,0.00,-0.01,0.00,-0.02,0.00,0.00,0.00,-0.01,-0.01,-0.01,0.00,0.00,0.01,-0.01,0.00
35415.00,0.01,0.01,0.00,0.00,0.00,0.01,0.01,0.02,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.02,0.00,0.01,0.00,0.00,0.00,0.01,0.01,-0.01
35416.00,-0.01,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,0.00,0.00,0.01,-0.01,0.00,-0.01,0.00,0.00,0.00,-0.01,0.01,0.00,-0.01,-0.01,0.00
35417.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.01,-0.01,0.00,0.00,0.00,0.00,-0.01,0.01,0.01
35418.00,0.00,-0.01,0.00,0.02,-0.01,-0.01,0.00,0.01,0.00,0.01,0.00,0.02,0.00,-0.01,0.01,0.00,-0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.02
35419.00,0.02,0.01,0.01,0.00,0.00,0.02,0.01,0.02,0.01,0.01,0.01,-0.01,0.02,0.00,0.00,0.00,0.00,0.01,0.02,0.01,0.01,0.00,0.01,0.00
35422.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.01,-0.01,0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35423.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35424.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35425.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01
35426.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.00,0.00,0.01,0.00
35429.00,0.01,-0.01,0.00,0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.01,-0.01,0.01,0.01,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.01,0.01,0.00
35430.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,-0.01
35431.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35432.00,-0.01,0.00,0.00,-0.01,0.00,0.00,0.00,-0.02,0.00,-0.02,-0.02,0.03,-0.01,-0.01,0.01,0.00,0.00,-0.01,0.01,0.00,0.00,0.00,-0.01,-0.01
35433.00,0.00,-0.01,0.00,0.00,-0.01,-0.01,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.01
35436.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.04,0.00,0.01,0.01,0.01,0.01,0.02,0.01,0.00,0.00
35437.00,0.00,-0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.02,0.00,0.01,0.02,0.00,-0.01,0.00,0.00,0.01,0.02,0.00,-0.01,0.01
35438.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.00,0.02,0.00,0.00,-0.01,0.01,-0.02,0.00,0.01,-0.01,0.01,0.00,0.02,0.00
35439.00,0.00,-0.01,0.01,0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.02,-0.02,0.00,-0.01,0.03,-0.03,0.00,0.01,0.00,0.00,0.00,0.01,0.01
35440.00,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,0.01,0.00,-0.01,-0.01,-0.01,0.00,-0.01,0.00,0.03,-0.04,-0.01,0.00,0.00,0.00,-0.01,-0.01,0.01
35443.00,0.00,0.02,0.01,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.00,0.01,0.01,0.00,0.03,0.02,0.03,0.01,0.02,0.00,0.02,-0.01,0.01,0.00
35444.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01
35445.00,0.00,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.01,-0.01,0.00,0.01,0.01,0.01,-0.01,0.01,0.00,0.00
35446.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.01,-0.01,0.00,0.00,0.01,0.02,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.00
35447.00,0.00,-0.01,-0.01,0.01,-0.01,-0.01,-0.02,0.00,-0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.01,-0.01,-0.01,0.00,0.00,0.00,0.01,-0.01,0.01
35450.00,0.00,0.00,0.00,0.00,-0.02,0.00,-0.01,0.00,0.01,-0.01,-0.01,0.02,0.00,-0.01,0.01,-0.01,-0.03,0.00,0.01,0.00,-0.01,0.01,-0.01,0.00
35451.00,-0.01,0.00,0.00,-0.01,0.00,-0.01,-0.01,0.00,-0.01,0.00,0.00,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,0.00,-0.02,-0.01,0.00,-0.01,0.00,0.01
35452.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,-0.03,0.00,0.01,-0.01,0.01,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00
35453.00,0.00,0.00,0.02,-0.01,0.01,0.00,0.01,-0.01,0.01,0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,0.00,-0.01,0.00,0.00,-0.01,-0.01
35454.00,-0.01,0.00,0.00,-0.01,0.01,0.00,0.00,-0.02,-0.01,0.00,-0.01,0.02,-0.01,-0.01,0.00,-0.01,-0.01,0.00,0.01,-0.02,0.01,0.00,0.00,-0.01
35457.00,0.00,-0.01,-0.01,0.00,-0.01,-0.01,0.00,-0.02,-0.01,0.00,0.00,0.02,0.00,-0.01,-0.02,-0.01,-0.02,0.00,0.00,-0.01,0.00,-0.01,-0.01,-0.01
35458.00,-0.01,-0.01,-0.01,0.01,0.00,-0.01,-0.01,0.01,0.00,0.01,0.00,0.01,0.01,-0.01,0.00,-0.01,0.00,-0.01,0.00,-0.01,-0.01,0.00,0.00,0.00
35459.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,-0.01,0.00,0.00,0.01,-0.01,0.01,0.02,-0.02,0.01,-0.01,0.00,0.00,0.00,0.00,-0.01,0.01
35460.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.02,0.00,0.01,-0.01,0.01,0.01,0.00,0.00,0.00,0.01,0.01
35461.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,0.01,0.00,-0.01,0.00,0.01,0.00,0.02,0.02,0.01,0.01,-0.01,0.00,0.00,0.01,0.00
35464.00,0.01,0.00,0.00,0.01,0.01,0.01,0.01,-0.01,-0.01,0.00,0.00,-0.02,0.01,0.00,0.05,-0.02,-0.01,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00
35465.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,-0.01,0.01,0.00,0.01,0.01,-0.01,0.01,0.00,0.00,0.00
35466.00,0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,-0.02,0.01,0.00,0.00,0.02,0.00,0.00,-0.01
35467.00,0.01,0.00,0.00,-0.01,0.01,0.00,0.00,0.01,-0.01,0.00,0.00,0.01,0.00,0.00,-0.01,-0.01,-0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00
35468.00,0.00,-0.01,0.00,0.00,0.00,-0.01,-0.01,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.01,-0.02,0.00,0.00,-0.01,-0.01,0.00,0.00,0.01
35471.00,-0.01,0.01,0.01,-0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.03,-0.01,0.02,0.00,0.00,0.02,0.01,0.00,0.00,0.01,0.00,0.02,-0.01
35472.00,0.01,-0.01,-0.01,0.01,0.00,-0.01,-0.02,-0.01,0.00,-0.01,0.00,0.02,-0.01,0.00,-0.01,-0.02,0.00,0.00,-0.02,0.00,0.00,0.01,-0.01,0.00
35473.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,0.00,0.00,-0.01,-0.01,-0.01,0.00,0.00,0.00,0.00,-0.02,0.01,0.00,0.01
35474.00,0.02,0.00,0.00,0.01,-0.01,0.00,0.01,0.00,0.00,0.01,0.00,-0.02,-0.02,0.00,-0.01,0.00,0.00,0.01,0.00,0.02,0.00,0.01,0.01,0.01
35475.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,-0.01,0.01,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35478.00,0.01,-0.01,-0.01,0.00,0.00,-0.01,-0.01,0.00,-0.01,-0.01,0.00,0.02,0.00,0.00,0.05,-0.02,0.00,0.01,0.00,0.00,-0.01,0.01,0.00,0.00
35479.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,-0.01,0.01,-0.01,-0.01,0.02,-0.01,-0.01,0.00,0.01,-0.01,0.01,-0.01,0.00,0.01
35480.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.01,-0.01,0.00,-0.01,0.01,0.01,0.00,0.01,-0.01,-0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
35481.00,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.01,0.00,0.00,0.01,0.02,0.00,0.00,0.02,0.03,-0.01,0.00,0.00,0.00,0.01,0.00,-0.01
35482.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,-0.01,-0.01,0.00,0.00,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00
35485.00,0.00,0.01,0.01,0.00,0.00,0.01,-0.01,0.00,0.00,0.01,0.01,0.02,0.00,0.01,-0.02,0.00,0.01,0.01,-0.02,0.00,0.00,-0.01,0.00,0.01
35486.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.02,0.01,0.00,0.02,0.01,0.01,-0.03,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00
35487.00,-0.01,0.00,0.00,-0.01,-0.02,-0.01,-0.01,-0.01,0.00,-0.01,0.00,0.02,0.00,0.00,0.00,-0.03,-0.01,-0.01,-0.02,0.00,-0.01,0.00,-0.01,-0.01
35488.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.01,0.00,0.01,0.00,-0.05,0.00,0.00,0.00,-0.01,0.01,-0.01,-0.01,-0.01,0.00,-0.01,0.00,-0.01
35489.00,-0.01,-0.01,0.00,-0.01,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,-0.04,-0.01,-0.01,0.00,-0.02,-0.01,-0.01,-0.01,0.00,0.00,0.00,-0.01,0.00
35492.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,-0.01,-0.02,-0.01,-0.01,-0.08,0.01,-0.01,-0.03,0.01,-0.01,-0.01,-0.02,0.01,0.00,-0.01,-0.01,0.00
35493.00,0.01,-0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.00
35494.00,0.00,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.05,0.00,0.00,0.01,-0.01,-0.01,0.00,0.00,-0.01,0.00,0.00,0.01,0.01
35495.00,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.00,0.00,0.01,0.01,-0.01,0.01,0.01,0.00,0.00,0.00,0.01,0.00
35496.00,0.00,0.00,0.00,0.01,0.01,-0.01,0.00,0.02,0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01
35499.00,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.02,0.02,0.00,0.01,-0.01,0.02,0.01
35500.00,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,-0.02,-0.01,0.00,0.00,0.01,0.00,0.00,0.01,-0.01,0.00
35501.00,0.00,0.00,0.00,-0.01,0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.03,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.00,0.00,0.00,-0.01,-0.01,-0.01
35502.00,0.00,0.00,-0.01,-0.01,-0.01,-0.01,-0.01,0.00,-0.01,0.00,0.00,0.01,-0.01,-0.01,-0.01,0.00,-0.01,0.00,-0.01,-0.01,-0.01,-0.01,0.00,-0.02
35503.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,0.00,0.00,0.01,0.00,0.01,0.00,-0.01,0.00,-0.01,-0.01,0.00
35506.00,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,-0.01,-0.01,-0.01,-0.01,0.02,0.01,0.00,0.00,-0.02,0.00,-0.01,-0.01,0.00,0.00,-0.01,-0.01,0.00
35507.00,-0.02,0.00,-0.01,-0.01,0.01,-0.01,0.00,0.00,-0.01,0.00,0.00,0.01,-0.01,-0.02,-0.01,-0.01,0.02,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.01
35508.00,-0.01,0.00,-0.01,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,-0.01,0.00,0.00,0.02,0.00,-0.01,0.00,-0.01,-0.01,-0.01,0.00,-0.01
35509.00,0.00,0.00,-0.03,-0.01,-0.02,-0.01,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0.01,0.00,0.00,-0.03,-0.02,0.00,-0.02,-0.01,-0.02,0.00
35510.00,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.02,0.02,0.01,0.01,-0.01,0.02,0.00
35513.00,0.01,0.00,-0.01,0.01,0.00,0.00,-0.01,0.00,-0.01,-0.01,0.00,0.00,0.02,-0.01,-0.01,-0.02,-0.01,-0.01,0.00,0.00,-0.01,0.01,0.00,0.00
35514.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.02,0.01,0.01,0.00,0.01,0.01,0.00,0.01,0.02,0.01,0.00
35515.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.01,-0.01,0.02,0.01,0.01,0.00,0.00,0.01,-0.01,0.01,0.00
35516.00,0.01,0.00,0.02,-0.03,0.02,0.01,0.00,0.00,0.00,0.01,0.00,0.02,-0.01,0.00,0.00,0.01,0.00,0.02,0.00,0.01,0.02,-0.01,0.02,-0.02
35517.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35520.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,-0.02
35521.00,-0.02,-0.01,-0.02,0.00,-0.02,-0.03,0.00,-0.01,-0.01,-0.02,-0.01,0.00,-0.03,-0.02,0.00,-0.01,0.00,-0.03,-0.04,-0.01,-0.01,0.00,-0.05,0.00
35522.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,-0.02,-0.01,0.00,0.02,0.00,0.01,0.02,0.00,0.01,0.00,-0.02,0.00,0.00,0.00,-0.01,-0.01
35523.00,0.00,-0.01,-0.01,0.00,0.00,-0.02,-0.02,0.00,0.00,0.00,-0.01,0.00,-0.01,-0.01,0.01,0.00,0.00,-0.01,0.00,0.00,-0.01,-0.01,0.01,0.00
35524.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,-0.02,0.00,0.00,-0.01,-0.01,0.01,0.00,0.01
35527.00,0.00,-0.01,-0.01,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.01,-0.02,0.00,0.00,0.00,-0.01,0.00,0.01,0.01
35528.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00
35529.00,0.01,-0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.00,-0.01,0.00,0.01,-0.02,0.01,-0.02,0.01,0.00,0.01,0.00,0.00,-0.01,-0.01
35530.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,0.00,0.00,0.01,-0.01,-0.01,0.00,0.00,0.00,0.00,-0.01,0.00,0.00
35531.00,0.00,-0.01,-0.01,-0.02,0.00,-0.01,0.00,-0.01,-0.01,-0.01,-0.01,0.00,0.01,0.00,0.00,0.01,0.01,-0.01,-0.01,0.01,0.00,-0.01,0.00,-0.02
35534.00,-0.01,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,-0.02,0.00,-0.01,-0.02,-0.01,-0.01,0.01,0.00,-0.01,-0.01,-0.01,-0.01,0.00,-0.02,0.00,0.01
35535.00,0.00,-0.01,0.01,0.01,0.01,0.01,-0.01,0.01,0.00,0.01,0.01,-0.01,0.00,0.01,0.01,0.01,0.01,0.02,0.01,0.00,0.00,0.00,0.01,0.01
35536.00,0.00,0.01,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.01,-0.01,0.01,0.01,0.00,-0.01,0.01,0.00,0.01,0.00,0.01
35537.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.01,0.01,-0.01,0.00,0.00,0.00,0.00,0.00
35538.00,0.01,0.01,0.01,0.00,0.02,0.00,0.01,0.01,0.01,-0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.01,0.00,0.00,0.00
35541.00,0.00,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.01,0.02,0.01,0.02,0.00,0.00,0.00,0.00,-0.01
35542.00,0.00,0.00,0.00,0.01,0.00,-0.01,0.00,0.00,-0.01,-0.01,0.00,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.01
35543.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.00
35544.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,-0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,-0.01,0.00,0.00,-0.01,0.01,0.00
35545.00,0.00,-0.01,-0.01,-0.01,-0.01,-0.01,0.00,-0.01,-0.01,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,-0.01,-0.03,-0.01
35548.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,-0.01,0.00,0.00,0.00,-0.02,-0.01,0.01
35549.00,0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.01,0.02,0.02,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.02,0.01,0.00,0.01,0.00,0.01,0.02
35550.00,0.00,-0.01,0.00,0.01,0.00,0.01,-0.01,0.01,0.00,0.01,-0.01,0.00,0.02,-0.01,0.01,0.01,0.02,0.00,-0.01,0.00,0.00,0.01,0.01,0.01
35551.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
35552.00,0.00,0.01,0.01,0.02,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,0.01,0.04,0.00,0.02,0.02
35555.00,-0.01,0.00,0.00,0.01,0.01,0.01,0.00,0.02,0.00,0.00,0.00,0.03,0.02,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.02
35556.00,0.00,0.01,0.00,0.00,0.00,0.01,0.02,0.00,0.02,0.00,0.02,0.00,0.01,0.02,0.00,0.01,0.04,0.01,0.01,0.01,0.00,0.01,0.01,0.00
35557.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.01,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,-0.01
35558.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35559.00,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.00,0.00,0.01,0.02,0.02,0.00,0.01,0.02,0.01,0.01
35562.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.02,-0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.01,0.00,0.01,0.00,0.01
35563.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
35564.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00
35565.00,0.00,-0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,-0.02,0.01,0.01
35566.00,0.00,0.01,0.00,0.01,0.01,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.01,0.00,0.00,0.00,-0.01,-0.01
35569.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.02,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,-0.01,0.00,0.00
35570.00,0.00,0.01,-0.01,0.00,0.00,-0.01,0.00,0.02,0.01,-0.01,0.00,-0.02,0.01,0.00,0.00,0.00,0.02,-0.01,0.00,-0.01,0.00,0.01,0.01,0.01
35571.00,0.02,0.01,0.01,0.01,0.01,0.01,0.00,0.02,0.02,0.01,0.01,0.01,0.00,0.00,0.01,0.01,-0.02,0.02,0.02,0.00,0.01,0.00,0.01,0.00
